customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
5090-EMGTC,Não Cancelou,Female,0,Yes,No,59,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Mailed check,100.05,6034.85
5091-HFAZW,Não Cancelou,Female,0,No,No,2,Yes,No,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,91.15,168.5
5092-STPKP,Não Cancelou,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Com Suporte Técnico,No,No,Mensal,No,Credit card (automatic),56.35,1381.2
5093-FEGLU,Não Cancelou,Female,0,Yes,No,47,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Bank transfer (automatic),19.65,921.55
5095-AESKG,Cancelou,Female,0,Yes,No,3,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Credit card (automatic),91.5,242.95
5095-ETBRJ,Não Cancelou,Female,0,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Com Suporte Técnico,No,No,2 Anos,No,Mailed check,56.8,3112.05
5099-BAILX,Cancelou,Male,1,Yes,Yes,43,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),110.75,4687.9
5103-MHMHY,Cancelou,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,45.95,45.95
5108-ADXWO,Cancelou,Male,0,No,No,11,Yes,No,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,73.5,791.75
5110-CHOPY,Não Cancelou,Female,0,No,No,60,No,No phone service,DSL,Yes,No,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,No,Electronic check,53.6,3237.05
5115-GZDEL,Não Cancelou,Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),67.2,4671.7
5115-SQAAU,Não Cancelou,Female,0,Yes,Yes,69,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),25.6,1673.4
5117-IFGPS,Não Cancelou,Male,1,Yes,No,29,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,84.3,2357.75
5117-ZSMHQ,Não Cancelou,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Bank transfer (automatic),89.9,6342.7
5118-MUEYH,Não Cancelou,Female,0,Yes,No,48,Yes,Yes,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Credit card (automatic),105.1,5083.55
5119-KEPFY,Não Cancelou,Male,0,Yes,No,36,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),95.0,3440.25
5119-NZPTV,Não Cancelou,Male,1,Yes,No,2,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,70.1,141.65
5120-ZBLAI,Não Cancelou,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,No,Bank transfer (automatic),75.7,3876.2
5122-CYFXA,Não Cancelou,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,75.3,244.1
5124-EOGYE,Não Cancelou,Male,0,No,No,31,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.45,638.55
5125-CNDSP,Não Cancelou,Male,0,No,Yes,63,No,No phone service,DSL,Yes,Yes,No,Com Suporte Técnico,No,No,1 Ano,Yes,Bank transfer (automatic),40.6,2588.95
5126-RCXYW,Não Cancelou,Male,0,Yes,Yes,54,No,No phone service,DSL,No,No,Yes,Com Suporte Técnico,No,Yes,2 Anos,No,Credit card (automatic),46.0,2424.05
5127-BZENZ,Não Cancelou,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,Sem Suporte Técnico,Yes,No,1 Ano,No,Bank transfer (automatic),65.2,3512.15
5129-HHMZC,Não Cancelou,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),86.45,3574.5
5129-JLPIS,Não Cancelou,Male,0,No,No,25,Yes,No,Fibra Óptica,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,105.5,2686.05
5130-IEKQT,Cancelou,Male,1,No,No,25,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,No,Mailed check,105.95,2655.25
5130-YPIRV,Não Cancelou,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,Sem Suporte Técnico,Yes,No,2 Anos,Yes,Credit card (automatic),72.0,4284.2
5131-PONJI,Não Cancelou,Male,0,Yes,Yes,49,Yes,No,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,No,Mensal,Yes,Credit card (automatic),90.4,4494.65
5133-POWUA,Não Cancelou,Male,0,No,No,1,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,45.8,45.8
5133-VRSAB,Não Cancelou,Male,0,No,No,8,No,No phone service,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,29.35,216.45
5134-IKDAY,Cancelou,Female,0,Yes,Yes,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,69.8,69.8
5135-GRQJV,Não Cancelou,Male,1,Yes,No,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Mailed check,114.5,8331.95
5135-RDDQL,Não Cancelou,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,2 Anos,Yes,Bank transfer (automatic),50.65,3221.25
5136-GFPMB,Não Cancelou,Male,0,No,No,54,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,Yes,Mensal,No,Credit card (automatic),89.4,4869.5
5136-KCKGI,Cancelou,Female,0,Yes,Yes,33,Yes,Yes,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Mailed check,103.7,3467.0
5136-RGMZO,Não Cancelou,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,Com Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,71.05,2168.15
5138-WVKYJ,Cancelou,Male,0,No,No,10,Yes,Yes,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,98.55,1008.55
5140-FOMCQ,Não Cancelou,Female,0,Yes,No,59,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Credit card (automatic),109.15,6557.75
5141-ZUVBH,Não Cancelou,Female,0,No,Yes,9,Yes,No,Fibra Óptica,Yes,No,Yes,Com Suporte Técnico,No,Yes,Mensal,No,Bank transfer (automatic),93.0,870.25
5143-EGQFK,Cancelou,Female,1,No,No,10,No,No phone service,DSL,No,No,No,Com Suporte Técnico,No,No,Mensal,Yes,Electronic check,29.65,291.4
5143-WMWOG,Cancelou,Male,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Electronic check,19.95,19.95
5144-PQCDZ,Não Cancelou,Male,0,No,No,4,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,19.95,59.25
5144-TVGLP,Não Cancelou,Male,1,No,No,38,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,94.75,3653.0
5146-CBVOE,Não Cancelou,Female,0,No,No,16,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),75.1,1212.85
5146-YYFRZ,Não Cancelou,Male,0,No,No,67,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Bank transfer (automatic),19.95,1311.75
5148-HKFIR,Não Cancelou,Female,0,No,No,20,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,19.7,406.95
5148-ORICT,Não Cancelou,Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,Yes,2 Anos,Yes,Mailed check,74.35,4759.55
5149-CUZUJ,Não Cancelou,Male,0,Yes,Yes,28,Yes,No,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,No,1 Ano,No,Bank transfer (automatic),92.9,2768.35
5149-QYTTU,Não Cancelou,Female,0,Yes,Yes,71,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,No,No,1 Ano,Yes,Credit card (automatic),95.15,6770.85
5149-TGWDZ,Não Cancelou,Female,0,No,No,21,Yes,No,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Mailed check,104.55,2239.4
5150-ITWWB,Não Cancelou,Male,1,No,No,3,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,94.85,335.75
5150-LJNSR,Não Cancelou,Male,0,Yes,Yes,31,Yes,Yes,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,Yes,No,1 Ano,No,Bank transfer (automatic),98.05,3082.1
5151-HQRDG,Não Cancelou,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,55.05,2030.75
5153-LXKDT,Não Cancelou,Male,0,Yes,Yes,68,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,Yes,Electronic check,110.2,7467.5
5153-RTHKF,Não Cancelou,Female,0,No,No,34,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,No,Electronic check,85.35,2896.6
5154-VEKBL,Cancelou,Female,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,Mensal,No,Mailed check,58.5,539.85
5155-AZQPB,Não Cancelou,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,49.9,1410.25
5156-UMKOW,Não Cancelou,Female,0,No,Yes,3,No,No phone service,DSL,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,29.65,90.05
5158-RIVOP,Não Cancelou,Female,0,Yes,Yes,11,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),20.9,202.3
5159-YFPKQ,Cancelou,Female,0,No,No,2,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,75.8,160.75
5160-UXJED,Não Cancelou,Male,0,No,Yes,17,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,1 Ano,No,Mailed check,44.6,681.4
5161-UBZXI,Não Cancelou,Male,0,Yes,Yes,69,Yes,No,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),106.35,7261.75
5161-XEUVX,Não Cancelou,Male,0,Yes,No,37,Yes,Yes,Fibra Óptica,No,No,Yes,Com Suporte Técnico,Yes,No,2 Anos,No,Mailed check,94.3,3460.95
5167-GBFRE,Cancelou,Male,1,No,No,4,No,No phone service,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),25.2,102.5
5167-ZFFMM,Cancelou,Male,0,No,No,1,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Credit card (automatic),90.85,90.85
5168-MQQCA,Não Cancelou,Female,0,Yes,No,72,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Bank transfer (automatic),108.5,8003.8
5168-MSWXT,Não Cancelou,Male,0,Yes,Yes,8,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,94.75,759.55
5170-PTRKA,Não Cancelou,Female,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,Com Suporte Técnico,No,No,1 Ano,Yes,Credit card (automatic),35.8,1782.0
5171-EPLKN,Não Cancelou,Male,0,No,No,27,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),19.85,470.0
5172-MIGPM,Não Cancelou,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Com Suporte Técnico,No,Yes,Mensal,No,Mailed check,65.55,237.2
5172-RKOCB,Não Cancelou,Male,0,Yes,No,72,Yes,Yes,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),108.95,7875.0
5173-WXOQV,Não Cancelou,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,Com Suporte Técnico,No,Yes,Mensal,Yes,Mailed check,64.2,143.65
5173-ZXXXL,Não Cancelou,Male,0,No,No,2,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,19.95,47.7
5174-ITUMV,Não Cancelou,Male,0,Yes,Yes,67,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,105.4,6989.45
5174-RNGBH,Cancelou,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,Com Suporte Técnico,Yes,No,Mensal,No,Mailed check,66.25,620.55
5175-AOBHI,Cancelou,Female,0,No,No,4,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,46.0,193.6
5175-WLYXL,Não Cancelou,Male,0,No,No,22,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,78.85,1600.25
5176-LDKUH,Não Cancelou,Female,0,No,No,48,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,1 Ano,No,Electronic check,75.15,3772.65
5176-LMJXE,Não Cancelou,Female,0,No,No,47,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Mailed check,20.55,945.7
5176-OLSKT,Não Cancelou,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Sem Suporte Técnico,No,No,2 Anos,No,Bank transfer (automatic),66.9,4370.25
5177-RVZNU,Não Cancelou,Female,0,No,Yes,37,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Bank transfer (automatic),20.3,755.4
5178-LMXOP,Cancelou,Male,1,Yes,No,1,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,95.1,95.1
5180-UCIIQ,Cancelou,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,Sem Suporte Técnico,No,Yes,Mensal,No,Mailed check,40.05,880.2
5181-OABFK,Não Cancelou,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,Sem Suporte Técnico,No,No,2 Anos,Yes,Credit card (automatic),61.3,3346.8
5183-KLYEM,Não Cancelou,Female,0,No,No,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),112.75,8192.6
5183-SNMJQ,Não Cancelou,Male,0,No,No,10,Yes,No,Fibra Óptica,No,No,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Credit card (automatic),95.1,865.1
5186-EJEGL,Não Cancelou,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Com Suporte Técnico,Yes,No,Mensal,Yes,Mailed check,69.5,653.25
5186-PEIZU,Não Cancelou,Female,0,No,No,35,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Bank transfer (automatic),19.25,617.65
5186-SAMNZ,Cancelou,Male,1,No,No,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),69.5,69.5
5188-HGMLP,Não Cancelou,Male,1,Yes,No,54,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),74.0,3919.15
5192-EBGOV,Cancelou,Female,1,No,No,1,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,85.7,85.7
5193-QLVZB,Não Cancelou,Male,0,No,No,63,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),104.75,6536.5
5195-KPUNQ,Não Cancelou,Female,1,No,No,53,Yes,No,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,No,Yes,1 Ano,Yes,Mailed check,96.75,5206.55
5196-SGOAK,Cancelou,Female,0,No,No,1,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,75.7,75.7
5196-WPYOW,Não Cancelou,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,Com Suporte Técnico,No,No,1 Ano,No,Mailed check,60.05,3994.05
5197-LQXXH,Não Cancelou,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),83.3,5894.5
5197-PYEPU,Não Cancelou,Female,0,Yes,Yes,42,Yes,Yes,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,Yes,No,1 Ano,Yes,Credit card (automatic),94.45,3923.8
5197-YPYBZ,Não Cancelou,Female,0,Yes,Yes,12,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),25.25,274.7
5198-EFNBM,Não Cancelou,Male,1,Yes,No,57,Yes,No,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,No,1 Ano,Yes,Electronic check,90.65,5199.8
5198-HQAEN,Não Cancelou,Male,0,Yes,Yes,35,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,No,1 Ano,Yes,Electronic check,89.7,3165.6
5199-FPUSP,Não Cancelou,Male,0,No,Yes,33,No,No phone service,DSL,Yes,No,No,Com Suporte Técnico,No,No,1 Ano,No,Credit card (automatic),34.05,1113.95
5201-CBWYG,Não Cancelou,Male,0,Yes,Yes,62,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Bank transfer (automatic),24.8,1476.25
5201-FRKKS,Não Cancelou,Male,0,No,No,25,Yes,No,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),74.3,1952.25
5201-USSQZ,Não Cancelou,Female,0,Yes,No,26,Yes,No,Fibra Óptica,No,No,No,Com Suporte Técnico,No,Yes,Mensal,No,Credit card (automatic),85.9,2196.45
5202-IVJNU,Cancelou,Female,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,No,Credit card (automatic),30.1,1131.3
5203-XEHAX,Não Cancelou,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,Sem Suporte Técnico,No,Yes,1 Ano,No,Electronic check,64.35,2053.05
5204-HMGYF,Não Cancelou,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Mailed check,87.2,4345.0
5204-QZXPU,Cancelou,Male,0,No,No,19,No,No phone service,DSL,No,No,Yes,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,39.65,733.35
5206-HPJKM,Não Cancelou,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),55.5,934.15
5206-XZZQI,Não Cancelou,Male,0,No,No,53,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,No,No,Mensal,Yes,Mailed check,80.6,4348.1
5207-PLSTK,Não Cancelou,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,48.75,48.75
5208-FVQKB,Não Cancelou,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,Com Suporte Técnico,No,Yes,2 Anos,No,Mailed check,67.95,4664.15
5208-HFSBT,Cancelou,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Com Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),55.05,102.75
5213-TWWJU,Não Cancelou,Male,0,No,No,28,Yes,No,Fibra Óptica,No,No,Yes,Com Suporte Técnico,No,Yes,Mensal,No,Electronic check,91.0,2626.15
5214-CHIWJ,Não Cancelou,Male,0,No,No,27,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,20.3,595.05
5214-NLTIT,Não Cancelou,Male,0,Yes,Yes,72,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,Yes,2 Anos,Yes,Credit card (automatic),90.8,6511.8
5215-LNLDJ,Não Cancelou,Female,0,Yes,Yes,7,No,No phone service,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,24.7,149.05
5216-WASFJ,Não Cancelou,Female,1,Yes,No,31,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,84.85,2633.4
5219-YIPTK,Cancelou,Female,0,Yes,No,33,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,104.4,3409.6
5220-AGAAX,Não Cancelou,Male,0,Yes,Yes,68,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),24.0,1664.3
5222-IMUKT,Não Cancelou,Male,0,No,No,32,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,91.05,2871.5
5222-JCXZT,Não Cancelou,Male,0,No,No,4,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.0,78.9
5223-UZAVK,Não Cancelou,Male,0,No,No,64,Yes,No,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Credit card (automatic),100.3,6603.8
5226-NOZFC,Não Cancelou,Male,0,No,No,26,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,85.75,2146.5
5227-JSCFE,Não Cancelou,Male,1,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,No,2 Anos,No,Credit card (automatic),46.35,3353.4
5228-EXCET,Cancelou,Male,0,No,No,13,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,80.85,1008.7
5229-DTFYB,Não Cancelou,Female,0,No,No,41,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),98.8,3959.15
5229-PRWKT,Cancelou,Male,0,No,No,8,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,86.55,649.65
5231-FIQPA,Não Cancelou,Female,0,No,No,41,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Mailed check,19.85,810.45
5232-NXPAY,Não Cancelou,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Mailed check,74.45,3510.3
5233-AOZUF,Não Cancelou,Female,0,Yes,No,29,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,74.95,2149.05
5233-GEEAX,Cancelou,Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,29.4,221.9
5236-PERKL,Cancelou,Female,0,No,No,57,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),112.95,6465.0
5236-XMZJY,Não Cancelou,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Sem Suporte Técnico,No,No,Mensal,No,Bank transfer (automatic),59.65,2536.55
5240-CAOYT,Não Cancelou,Female,0,No,No,57,Yes,Yes,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),87.55,4884.85
5240-IJOQT,Cancelou,Male,1,No,No,1,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,74.7,74.7
5242-UOWHD,Não Cancelou,Male,0,Yes,Yes,45,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.35,929.2
5243-SAOTC,Não Cancelou,Male,0,No,No,54,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Bank transfer (automatic),79.85,4308.25
5244-IRFIH,Cancelou,Male,1,Yes,No,33,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,94.5,3105.55
5245-VDBUR,Não Cancelou,Female,0,Yes,No,52,No,No phone service,DSL,Yes,No,Yes,Sem Suporte Técnico,No,No,1 Ano,No,Mailed check,35.45,1958.95
5248-KWLAR,Não Cancelou,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Electronic check,90.35,6325.25
5248-RPYWW,Não Cancelou,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),90.15,6716.45
5248-YGIJN,Não Cancelou,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),90.25,6369.45
5249-QYHEX,Não Cancelou,Female,0,Yes,Yes,40,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Mailed check,24.8,1024.7
5256-SKJGO,Não Cancelou,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Electronic check,54.6,3423.5
